ts,record_id,user_authority,user,direction,collateral_before,cumulative_deposits_before,amount
2022-05-09 18:16:50-04:00,198143,CSm671LEjgj1CKryMgcLRBQpQY7WStFxv6VWQJZVYWxo,7hfMbAXTA8UnESNMsRwsA22JWCCcbyGD1GNFo4sZ9sTa,DepositDirection.DEPOSIT(),9061285952,-29817000000,200000000
2022-05-09 18:17:07-04:00,198144,CmUCpGPpo2NxhYZt6QN617HTHzGM1hGtkBBgFhwxnC6,HRqWmZ594VscwZoU2NMdqJHhaFAZgidDNDjiPZBuBeUA,DepositDirection.WITHDRAW(),109280136,83770045,5380088
2022-05-09 18:18:42-04:00,198145,GNQJ2Br221iYxCfokz7SXX2BzKwSKoMYTaS8B9jnwWZa,BSaYZMaHgpTPGT787vQShqzyU9ZZUCVj2Mwu8RVjqduV,DepositDirection.DEPOSIT(),77855783,68760001,98000000
2022-05-09 18:18:48-04:00,198146,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,DepositDirection.WITHDRAW(),5034782892,22480720000,35000000
2022-05-09 18:19:40-04:00,198147,5Er6EBRY5yxPBV2PTep9TTkyfL5Ccew6VrDoPZsmHgSF,Fq5nfW2uA2KjiL3y3dDXwKGEqCGhgmV7AWQSrFiEjsqP,DepositDirection.DEPOSIT(),4239,202070000,2000000000
2022-05-09 18:20:51-04:00,198148,7yjFAw5t4xJx7t76zaxnW2d7sCK15qe21tQaAHau1Tks,mPFcCFv5P3kv9miwwBraVuq28YmL8cfHhbg5JeWbX9f,DepositDirection.WITHDRAW(),2547134820,1469000000,12000000
2022-05-09 18:20:54-04:00,198149,8ZLipxWj4Db68ZyiWDZegxyZ13gb7kpRXAQ1tf1a8tqc,69MUWdQXxXAFpZnHHWh2PYm1hDtvJkRFZXwZSyC9oHX5,DepositDirection.WITHDRAW(),13904749889,15545644114,525702015
2022-05-09 18:20:55-04:00,198150,9koNWqCD1C5XJyJ4A5asKy6npgLZCPQkVizkFqTMasyr,69HHyuzx7urnd9dx3FUALicYfXBTd1qvcSHFXC63UCPd,DepositDirection.DEPOSIT(),101891737,49712451,19763223
2022-05-09 18:20:55-04:00,198151,FG4HtNszTZ8mCDqqXeha79njfrxvXgWk2dySAfMsRcDW,FtKKCZLnGMksh6QkmAcafmG97q33jgiRjdrJSAiWEfZ7,DepositDirection.WITHDRAW(),435887136,359809660,49227372
2022-05-09 18:21:00-04:00,198152,9BFwkimhPpK7SmgonG7TCv71zn4sUrYhnkz2LuQF8b5C,2afyiQDAWJo73BALFyiP4jtaQYc7trWhVqHB1V8EgJuW,DepositDirection.WITHDRAW(),686547370,-4475600000,87000000
2022-05-09 18:21:04-04:00,198153,9Xiqv2sCKmE9DTMVFharjKGkaCK7Lp96Uqbp8YMXt3Yb,4xR9y7buiwF6bGeVkLMgpEw9yftPWFyBkw8E7UBe8N41,DepositDirection.WITHDRAW(),1541463207,1447550034,543745421
2022-05-09 18:21:04-04:00,198154,2N7mKsmvGZaUt7B79WBcXb6pjc5o6nuHgoqouQE7bpwp,HMi4JY8ag5ScsJHagsBK5yLNtMZziB6Vgc8Mj7QPnjbn,DepositDirection.WITHDRAW(),13977596457,13692367767,1210917124
2022-05-09 18:21:45-04:00,198155,7yjFAw5t4xJx7t76zaxnW2d7sCK15qe21tQaAHau1Tks,mPFcCFv5P3kv9miwwBraVuq28YmL8cfHhbg5JeWbX9f,DepositDirection.WITHDRAW(),2534700666,1457000000,34000000
2022-05-09 18:22:10-04:00,198156,9BFwkimhPpK7SmgonG7TCv71zn4sUrYhnkz2LuQF8b5C,2afyiQDAWJo73BALFyiP4jtaQYc7trWhVqHB1V8EgJuW,DepositDirection.WITHDRAW(),637960089,-4562600000,38000000
2022-05-09 18:22:46-04:00,198157,9BFwkimhPpK7SmgonG7TCv71zn4sUrYhnkz2LuQF8b5C,2afyiQDAWJo73BALFyiP4jtaQYc7trWhVqHB1V8EgJuW,DepositDirection.WITHDRAW(),599960089,-4600600000,38000000
2022-05-09 18:23:11-04:00,198158,7yjFAw5t4xJx7t76zaxnW2d7sCK15qe21tQaAHau1Tks,mPFcCFv5P3kv9miwwBraVuq28YmL8cfHhbg5JeWbX9f,DepositDirection.WITHDRAW(),2500700666,1423000000,35000000
2022-05-09 18:23:15-04:00,198159,7yjFAw5t4xJx7t76zaxnW2d7sCK15qe21tQaAHau1Tks,mPFcCFv5P3kv9miwwBraVuq28YmL8cfHhbg5JeWbX9f,DepositDirection.WITHDRAW(),2465700666,1388000000,1000000
2022-05-09 18:23:46-04:00,198160,51sWUoJVikAwJQW1aR3X5uQowdWaJnxyzBSxrBgZCyVa,HV8hjzV4tjfN4ejFpzwJAPbgbYdqcuf1tamhkKhauHUT,DepositDirection.WITHDRAW(),35017103555,119401401757,1320032324
2022-05-09 18:23:48-04:00,198161,4SgVHYsMDJJPjZJHSbT1hL8VLQ7S2YJHzFpfYRxzBaKh,9wQ312gz2bFQEdr9QphCpsQo7fviEDEytefsecrW5fMj,DepositDirection.WITHDRAW(),5058887591,3676860000,59000000
2022-05-09 18:26:08-04:00,198162,Dc8y7RW1H4UDgJKGrLEMkjs1z67iqey3HFb35Yj7AEp8,EUYJa4Hq4nPVm8tWe1topbuJJ4EX2uzn6z7q31vEGaWx,DepositDirection.WITHDRAW(),653582914,953114551,358114974
2022-05-09 18:26:08-04:00,198163,5ef6iD3jiwe1m1AEkQGbocx9Q6GJsGG1dgknazdomD3N,BqU2uZnvaAJ6febcMLQFU2G6HKEfexGWKNjKfKyvLyr8,DepositDirection.WITHDRAW(),120542644,103170017,30502532
2022-05-09 18:26:08-04:00,198164,DvphwNKrJFb6B4vWr4qXuDaj5gudGTmboTCuFcjdGPkV,J57spxN8YhLca2n3bfE6FomECkPoVHrAMeYTDx5Y6ovb,DepositDirection.WITHDRAW(),172656884,123623030,37449704
2022-05-09 18:26:18-04:00,198165,EepiqRr24hEEGbeJJitUMTtAxA3kmAwFGMBUiVjxkk9V,D1T7Nt5gqN1g6HwtJtHbr1kVyLXqLhCSQdiS3zPBQkFP,DepositDirection.WITHDRAW(),345604196,-156697333,17366749
2022-05-09 18:26:20-04:00,198166,7qoyhrmATznidVxE316242BTzQLZY29L2miCmaMz8RiF,BNzT2pZcN6SXZuhtVuFjPECbb9vfPUm4XDHUuxPxcPy,DepositDirection.WITHDRAW(),3169412642,2513112375,434457661
2022-05-09 18:26:37-04:00,198167,2PW42C1Vv1aAkWa4RndUMKcnLmmcnHFNowbZFUxKAAqp,4r1kMMMamnvvjYWRhj8ujpXBqBYtTkNfNhKzMt1Lvr9w,DepositDirection.DEPOSIT(),1199548900,-185652163,450950
2022-05-09 18:26:41-04:00,198168,9MokWoGJ2hQGM8ejv4CnCxuhrkf44R1GBtM1kMwDXmR1,HientFB6W8YiKhyGaDfXQ5EZMiFgLjG58fAWo5kcP15h,DepositDirection.WITHDRAW(),137450101,105427835,13752132
2022-05-09 18:26:41-04:00,198169,EryuupucmRL1882nQJDo8yTRk2rRoTUf2Dae5u751FwY,DMo9Am3QqrYEGnurnq8vQmjhQwfhZwWHCPr6VUNb4ML,DepositDirection.WITHDRAW(),1018170033,851510350,177349400
2022-05-09 18:27:04-04:00,198170,6zZC6rAFZ8q4vPzLEqKXcXrjYzR9T4xwM4cqxmwHBnUB,DY4DmR6XQngzca1GugghnxmgqWuWTx2zUbd6yqsQephJ,DepositDirection.WITHDRAW(),3007409120,2792000000,7000000
2022-05-09 18:27:29-04:00,198171,6zZC6rAFZ8q4vPzLEqKXcXrjYzR9T4xwM4cqxmwHBnUB,DY4DmR6XQngzca1GugghnxmgqWuWTx2zUbd6yqsQephJ,DepositDirection.WITHDRAW(),3000409120,2785000000,7000000
2022-05-09 18:27:30-04:00,198172,EYZBLUmJ6BgMFdLCxS7ZQiU93FEQvwc75RCuZM9fivW,6j3N7RjTnSPrLuThMnc4waZT4pnw3vdqy2pApgxKwWHV,DepositDirection.DEPOSIT(),78535031,51600000,92000000
2022-05-09 18:28:49-04:00,198173,51sWUoJVikAwJQW1aR3X5uQowdWaJnxyzBSxrBgZCyVa,HV8hjzV4tjfN4ejFpzwJAPbgbYdqcuf1tamhkKhauHUT,DepositDirection.WITHDRAW(),33696069969,118081369433,2970034733
2022-05-09 18:29:36-04:00,198174,9aypMqcG5QBii4bi18Co4wuXMFa1DYdFtogzGk9nmHLj,6NEkcDqLU65F6oNWzb2RqT7JkWfenMmec6rzSx9nnmX6,DepositDirection.WITHDRAW(),1604847308,13400000000,5000000
2022-05-09 18:29:45-04:00,198175,9aypMqcG5QBii4bi18Co4wuXMFa1DYdFtogzGk9nmHLj,6NEkcDqLU65F6oNWzb2RqT7JkWfenMmec6rzSx9nnmX6,DepositDirection.WITHDRAW(),1599847308,13395000000,5000000
2022-05-09 18:30:05-04:00,198176,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,DepositDirection.WITHDRAW(),2545380335,-67636780000,46000000
2022-05-09 18:30:50-04:00,198177,B3zXtRM8bqbP8yenX47ADHQjWzFNpSBVVC4XszSKCico,ERKeEUWtFHSukBR7v8SNtZ7oJ4bQNebzm2pQXAmC3LRA,DepositDirection.WITHDRAW(),47052073,38453291,8127916
2022-05-09 18:30:54-04:00,198178,3XJxKR4p94kWbYBNCQ3bUDR8T7hDGW2GqiQGe6toSTE4,6f2rqJgjLA6sxiy2wqmMuJgqNnXS4JFWggPBkHYovFzm,DepositDirection.WITHDRAW(),1566516086,3395594897,1238833452
2022-05-09 18:30:55-04:00,198179,9cipxJHSmfEH17ADnsFSK12CjhARZ9VsiRRB3YmNAfwQ,AsGGmcTu3aWyU48yEyjvuvrC7QjrSQ718UEmKY2UKU9e,DepositDirection.WITHDRAW(),981142482,1257232289,716666929
2022-05-09 18:30:55-04:00,198180,7gFuTddwQJCeimaeFNhnQNMWSHB3tM4nPXAQvSkgYC8M,CfgqzxVsVuWHYVoXwJBGdEqMUQTUhcCuExA8H312hoMP,DepositDirection.WITHDRAW(),155342537,143434420,63095224
2022-05-09 18:30:55-04:00,198181,FG4HtNszTZ8mCDqqXeha79njfrxvXgWk2dySAfMsRcDW,FtKKCZLnGMksh6QkmAcafmG97q33jgiRjdrJSAiWEfZ7,DepositDirection.WITHDRAW(),422207181,310582288,36148679
2022-05-09 18:30:55-04:00,198182,H48p6GTm3AZ5snrzR3y9riDXNt4pNtd6burEzXHSxFS5,8p8nfGeGJtm1x2XE9YTTEHQnwVNnmMHGUGKmXbx3GERL,DepositDirection.WITHDRAW(),470452035,353522488,33720186
2022-05-09 18:30:56-04:00,198183,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,DepositDirection.WITHDRAW(),2498314794,-67682780000,46000000
2022-05-09 18:31:04-04:00,198184,9BFwkimhPpK7SmgonG7TCv71zn4sUrYhnkz2LuQF8b5C,2afyiQDAWJo73BALFyiP4jtaQYc7trWhVqHB1V8EgJuW,DepositDirection.WITHDRAW(),637989732,-4638600000,38000000
2022-05-09 18:31:31-04:00,198185,BoJjUjJR1vADJ6VUoSBFrh4DePrczurgJ2DacWEWsvyA,7WMK9ywqYMJhBt3Zigy4sqJE4fnrcMqnZHDsxMouGcJ,DepositDirection.WITHDRAW(),2126041087,3699993381,428577626
2022-05-09 18:31:38-04:00,198186,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,DepositDirection.WITHDRAW(),5014803287,22445720000,15000000
2022-05-09 18:31:38-04:00,198187,3nRgcsSdDx5Ryqv9zpm4i6TVCCcNU4qibq9dF7BsXyte,EyZ8BsdUuQidK5TtFTRU5LDYNpHcgKDMqJDnixGxiw4S,DepositDirection.WITHDRAW(),1438588123,368206595,679003409
2022-05-09 18:31:39-04:00,198188,3mThPecBgE3NaNeUxW4iNovDmTWghLPLb2hBU3JXqVEE,7HXVyDcSJEVCeveoRNYHzweqWTLGuk8QUvFwE3Lx74TV,DepositDirection.WITHDRAW(),1556221066,365763152,1171570942
2022-05-09 18:31:39-04:00,198189,33GpGnUHRcgqD58aJDpfPqKfQ3ZyunNRwAXBM8TkPeg3,3sYkUFVR9RSSQr712TtPcmc9WJXngSFcvmvzg8dNvo2j,DepositDirection.WITHDRAW(),4563248381,4244399431,401283270
2022-05-09 18:31:40-04:00,198190,9axFMj6JjQbFY4o2E6vKxa3ZxyeJ6fd6aFE6dEMMfVH2,GFFkAkWjsGHUXChLaSgz8WEHjnnAR5tyHTxMc4gLd4Jc,DepositDirection.WITHDRAW(),4627911554,1471588435,2278905468
2022-05-09 18:31:42-04:00,198191,CoLnSYbp8nE8hzF8yLQ2qUBpW5yokqYSQo1aBJUKu6a8,EvrTBbheHffe3fzeg9gXKG6qZ9rQa5LwzpXj9EEGcKGL,DepositDirection.WITHDRAW(),321455626,313550064,104315133
2022-05-09 18:31:42-04:00,198192,3Bv4BCvZLR2WScnqXxDq4oBBUjMsDGJVCy2XPjYj3b1t,6xHpVkgRvPE69Dm8aaJuB8mVxSbr8fNAJ4bMU51tRZAT,DepositDirection.DEPOSIT(),59308013,22509540,3820572
2022-05-09 18:31:42-04:00,198193,HP1ihHVj15EnF5mwFwsWPiQvvght87o81663yVhafTfh,AgeJ26N2sd94SSKXhWVhbcerTebAGvm7LC5E1Krdo3uf,DepositDirection.WITHDRAW(),1473695516,1356821984,1313185148
2022-05-09 18:31:42-04:00,198194,4M3Ky5ur5oG14Zdq7k8uh8EWL3JQFmuTp2WdAb6ed49e,GwxLR8p8EymzcKP9pp6zFwhypWhDn8obaUovgfkJXNtW,DepositDirection.WITHDRAW(),1247972464,1682617140,93632313
2022-05-09 18:31:49-04:00,198195,4ZkV8y7XP8ihz7bCCweRmSR9qr3FGzpEhhx8XVC3suVa,56BGXLzoLordUvKZtmp9SQzYdNZB1saKf6JrYhgEgpPT,DepositDirection.WITHDRAW(),302868228,409526522,26318731
2022-05-09 18:31:54-04:00,198196,8o57ytN1Yz225ESkvXjN1NAkLtgxzqWqUAB4ZNJyQ6Zq,5UaYFAcnHY8nWtwhFTRjz7ZP1CMDoM7isSpvgKt7Z2cf,DepositDirection.WITHDRAW(),413482282,320215869,31416201
2022-05-09 18:31:54-04:00,198197,FdP6DfdJgiusLvdPdyejpWjco5H5C7TD3rH1awUGRazr,GT7snPUrMNspRihEXmCopHXfgfEUSqbPHCuT2HFW2z6D,DepositDirection.WITHDRAW(),5506390691,4673113654,636027563
2022-05-09 18:31:57-04:00,198198,FupYsDjgLJmYk5rsaj2YkpmqJkW8pFrTtknsQ64QEUPP,G2DeYwXC71faDHaQdW9gcAsrH5fveUrCGCLm2RiP4dTh,DepositDirection.WITHDRAW(),1098424268,804437649,125361377
2022-05-09 18:32:04-04:00,198199,6ZMsWBbs6gwh63UqZ3nPRAsVgJRwgd2si6PZhKzYk1q1,HMMYrWtFks6dwWukqZkG8GrVWPwicemEqpz533UAvPMA,DepositDirection.WITHDRAW(),4133750457,-95310392,2458328661
2022-05-09 18:32:04-04:00,198200,7YPzW7foL447VF6oZ1T5q6gt3KGVKm8W5mw94F1XJHZT,81jwgrnmvm5rxRA47dpBE1R2B7jZZ2hahBT8MnNMsbAf,DepositDirection.WITHDRAW(),5376736914,17243986,4105099166
2022-05-09 18:32:07-04:00,198201,6jE5pe9eoGXqhiYCTdYu8PrtsMN5Zo757MdU7jzU1RB4,AWHz99AF2QamHwqQeww83uZvDgndq7y51CkwuL6VpVBX,DepositDirection.WITHDRAW(),41073149,40468745,2321526
2022-05-09 18:32:09-04:00,198202,5dqfymphgarpqW37W86SrtM3c66f8SS9JDFAuZjxGgJm,5o5FCGqtNoCi4NTdx539NB7yYjE68pGBj4syfwTzVpJE,DepositDirection.WITHDRAW(),193115803,139772041,35299128
2022-05-09 18:32:10-04:00,198203,EoaBVXJc18kMLhamFKvuvo9u8pFN1JpS7wBTsc3tBfJj,Htn6L1uBMdtMNBUrfrWTirUEmGLe3mfuYXKebWzFiaf2,DepositDirection.WITHDRAW(),298366739,116447729,45097899
2022-05-09 18:32:13-04:00,198204,6AXB5jGrgguqhQ2BeQ3a3VxRhZRtbbPYhSj41zgCjw6u,8BiDSjw1zZhHotjFAbFAB6czgTmhRnxSmiR6Jc5Q2fSx,DepositDirection.WITHDRAW(),17477228513,20810050307,1124676630
2022-05-09 18:32:13-04:00,198205,EE5gBpmv2tyN9pvFevyFANVxni1vew1tGUf3xEoNjhg8,8HLmiDRde3xYmp6zRigVbeXyCL5Q1zkLLuGWi3tB6fzi,DepositDirection.WITHDRAW(),4353574682,-449117564,3480116110
2022-05-09 18:32:14-04:00,198206,6kZTr9STivSN8cxVmSQ25EKRnJz7TTTrpcCramYHNpGF,GAGftQ2VQYk9EF3P15SyFhzoiQMt4MEXniA8dinHptKW,DepositDirection.WITHDRAW(),85579085,35999787,30604774
2022-05-09 18:32:18-04:00,198207,4nURFcFGXPgi68c1wSBoLH2FsgpQRaGKhkmSFoTpHwmb,HQHqUdzwcuBdT4F2daqj3GCwRPkRuMzQeJfbzq2tZNq2,DepositDirection.WITHDRAW(),74756932,74607159,5246213
2022-05-09 18:32:20-04:00,198208,AhY9fXjpbjKUSEo2PPwvcKWWDAzJzepWjPc2K2hVAZaa,BrY1sStf8cY6tpuWPpYhrXf4cqYgsrG8f5EX1aujDJsw,DepositDirection.WITHDRAW(),5079246082,4920068381,280583661
2022-05-09 18:32:20-04:00,198209,6dZS9h9c3o4Ezi21XcCuTj43yNED1h57jPsEy93nmhQq,4uYfnfsm7NGvgzRvcQ9fJdMyaoVMuzESsrTVaZmzGwR7,DepositDirection.WITHDRAW(),177461499,305896856,8077742
2022-05-09 18:32:27-04:00,198210,G2mUmsz4svtL3JdvACtSTVTktuwrg1dYZP7tp8Fv858q,CK7MYQdziVjxDh9q1tW6DW5ZG3VhjXAcgjn9a7UKqiRb,DepositDirection.WITHDRAW(),251229133,471126306,27107872
2022-05-09 18:32:28-04:00,198211,4ZkV8y7XP8ihz7bCCweRmSR9qr3FGzpEhhx8XVC3suVa,56BGXLzoLordUvKZtmp9SQzYdNZB1saKf6JrYhgEgpPT,DepositDirection.DEPOSIT(),276549497,383207791,500000000
2022-05-09 18:32:29-04:00,198212,DBDrP15y9ZcjAiJ9h9pCNVY99v4YoCrvskfTowHP11r1,Ca2c4dWpPN7rMKTzwk5dQh4o9PoMHf9wUjDogGduXnj2,DepositDirection.WITHDRAW(),2906872761,3774564306,311214001
2022-05-09 18:32:30-04:00,198213,GZsLwvvNMaTQJjKnSLGKHscDsygF4y9yw8ZfqhkP3WrW,9YecbaC5q1yHvwkaUiJYy9nrrZGCHtXiZmd98cd86igQ,DepositDirection.WITHDRAW(),277482277,253620452,45813596
2022-05-09 18:32:31-04:00,198214,4syvHxQWtRCkxjfPUwNCHYXYyLw5EwzZnk4Vu1TwZ1v9,C86ZnfkfD2dF9WTrJdP7CzwWc2zCZyyns7BacCLnY5bf,DepositDirection.WITHDRAW(),102789408,80514787,4214743
2022-05-09 18:33:29-04:00,198215,9BFwkimhPpK7SmgonG7TCv71zn4sUrYhnkz2LuQF8b5C,2afyiQDAWJo73BALFyiP4jtaQYc7trWhVqHB1V8EgJuW,DepositDirection.WITHDRAW(),609662656,-4676600000,10000000
2022-05-09 18:34:37-04:00,198216,94Aozoeweh5WhhHk2ddZ2eon4SaXspVjC6uRBh8ENV9F,8qpf6hbRoV7BHJFKHWuKf2rperhUDfRzdGVvh4x36mq9,DepositDirection.DEPOSIT(),2895878188,-3213000000,1229000000
2022-05-09 18:35:07-04:00,198217,94Aozoeweh5WhhHk2ddZ2eon4SaXspVjC6uRBh8ENV9F,8qpf6hbRoV7BHJFKHWuKf2rperhUDfRzdGVvh4x36mq9,DepositDirection.DEPOSIT(),4124878188,-1984000000,1299000000
2022-05-09 18:35:51-04:00,198218,2TBc2eE1tZcL1cuiUmF5bdbpZ72D7eei8PPbQ3br973W,57Bnq24rMmCa9EzxQpiPV6qL8Yfd7wmkoEdrYZYeSCG6,DepositDirection.WITHDRAW(),14624379243,13014425293,1227713421
2022-05-09 18:35:53-04:00,198219,9kqwRQNXYvV3zjDr1icjRuZ3SQixZz18EAdecvbdeeg4,38d5S5gFXgXiy6DA6RSmmnFXacNPYm2JT95KnA8U8LqC,DepositDirection.WITHDRAW(),2071156952,-275971306,1671337705
2022-05-09 18:35:54-04:00,198220,6XwM295DPZZPpU9pwpF99KJf9PSvZTgnMFufsUodi2BA,2CEjSJTx9yPvwcSYMUuBATFeQhjzTwTLwWe6LXfbAgRA,DepositDirection.WITHDRAW(),35237571,29505057,6865724
2022-05-09 18:36:16-04:00,198221,5q8CNTqDeb95DLKPrrKyoxVPChnmVb7q7XXY5YZQ6UgF,7xuAkNUDNm9dQFAkBBAiqLDvVewbnU6UJ2V9VvSLboHn,DepositDirection.WITHDRAW(),64954936,53930992,4561312
2022-05-09 18:36:16-04:00,198222,8AG6rHTo6EzYJQJRzZ4M9Yemxmo74795AwxpWQeA7PJr,A1pU77x4zh5L12CQ3jbzAzPoaFiaK3JeX3h8GFdCpjtv,DepositDirection.WITHDRAW(),2708511469,3412957166,1246009769
2022-05-09 18:36:18-04:00,198223,HWBEpS1fvYwUfesPWmm8cgzvHD2ZQSNzz1uT7V22CcSr,9RbzDJaFYvWyC7tx8u9ydHUznf2Gae21iwPzkJRSqGrr,DepositDirection.DEPOSIT(),71538657,61430000,95000000
2022-05-09 18:36:30-04:00,198224,9BFwkimhPpK7SmgonG7TCv71zn4sUrYhnkz2LuQF8b5C,2afyiQDAWJo73BALFyiP4jtaQYc7trWhVqHB1V8EgJuW,DepositDirection.WITHDRAW(),608695852,-4686600000,9000000
2022-05-09 18:36:43-04:00,198225,94Aozoeweh5WhhHk2ddZ2eon4SaXspVjC6uRBh8ENV9F,8qpf6hbRoV7BHJFKHWuKf2rperhUDfRzdGVvh4x36mq9,DepositDirection.WITHDRAW(),5423878188,-685000000,1272000000
2022-05-09 18:36:43-04:00,198226,9BFwkimhPpK7SmgonG7TCv71zn4sUrYhnkz2LuQF8b5C,2afyiQDAWJo73BALFyiP4jtaQYc7trWhVqHB1V8EgJuW,DepositDirection.WITHDRAW(),599695852,-4695600000,9000000
2022-05-09 18:36:46-04:00,198227,4RZKFLwySHB8PqqURzmEqcL2xu28cSFK231v3VjFjaEr,HFFk1NJ2akN4VcYfzAJ2yJc4gM3y9jXD5Qiw6NJaoNyd,DepositDirection.DEPOSIT(),1189692456,-2980606071,10307544
2022-05-09 18:37:00-04:00,198228,6kNkeaTDo5wzsFTa1LJe3zZgt2z3nmL1Hepff3eyvUEH,8zohNcRpXsjsPgN5eZeh9xZySq86QpuKauPNUS6Ts6uj,DepositDirection.DEPOSIT(),0,0,140000000
2022-05-09 18:37:15-04:00,198229,B6kjyqPBcgKR7yeBFnyvXeCuBuQFerxeXSB1FvcCQpCQ,3JT76hZJgxsvD7MTAfeFVeTDVTpRYpWJ44Gat6kJMmCg,DepositDirection.DEPOSIT(),50411901,-880840000,9000000
2022-05-09 18:37:27-04:00,198230,FgxTXM14VNSQAP42SUsikZedphCcvvjZXNKgneXtDnXW,9J7RrTQY7jjtdbF8xfraYtbjJvRk8D2x3ADVu3NyBWWd,DepositDirection.DEPOSIT(),2453005948,-67728780000,51000000
2022-05-09 18:37:56-04:00,198231,5egKCqdMhLDSqwH3ajm9xww6611ViEB72hv1DevbYXm7,CT9gEhXFpXHbgXJDUqGjKy6eTLbQjDnBp6cvJsKLJm4p,DepositDirection.WITHDRAW(),5054030346,22430720000,54000000
2022-05-09 18:38:26-04:00,198232,51sWUoJVikAwJQW1aR3X5uQowdWaJnxyzBSxrBgZCyVa,HV8hjzV4tjfN4ejFpzwJAPbgbYdqcuf1tamhkKhauHUT,DepositDirection.DEPOSIT(),30724030125,115111334700,3421662631
2022-05-09 18:38:26-04:00,198233,4SgVHYsMDJJPjZJHSbT1hL8VLQ7S2YJHzFpfYRxzBaKh,9wQ312gz2bFQEdr9QphCpsQo7fviEDEytefsecrW5fMj,DepositDirection.DEPOSIT(),4996274227,3617860000,76000000
2022-05-09 18:39:02-04:00,198234,GNULF4HKRSqzv9sZj2zG6Xkw25h4DbC4vCs2Hh5WJJwu,8antvTAai63JDSzTDxSrQvBD4t29ojJ4V6SxwbsgTcSy,DepositDirection.WITHDRAW(),12778170765,12800000000,200000000
2022-05-09 18:40:11-04:00,198235,CSm671LEjgj1CKryMgcLRBQpQY7WStFxv6VWQJZVYWxo,7hfMbAXTA8UnESNMsRwsA22JWCCcbyGD1GNFo4sZ9sTa,DepositDirection.WITHDRAW(),9261285952,-29617000000,200000000
2022-05-09 18:40:11-04:00,198236,CSm671LEjgj1CKryMgcLRBQpQY7WStFxv6VWQJZVYWxo,7hfMbAXTA8UnESNMsRwsA22JWCCcbyGD1GNFo4sZ9sTa,DepositDirection.WITHDRAW(),9061285952,-29817000000,200000000
2022-05-09 18:40:50-04:00,198237,GnuQpZSsVLoJPAfBAeWHFWrvW7PY6qfzG8F8A2QX6X5E,6eXwqPn2pHGw41cyzCFm62Yt5j4MxWLjZ4ajhPXTMni5,DepositDirection.WITHDRAW(),40094835,40163611,1262769
2022-05-09 18:40:51-04:00,198238,GSoK6vvj9bKN5dsdtsTa77Hd1j6hvzgwXgFniwJACqJQ,BhCTmT9KGWwnZLgtpxkDABLm4vdnNqpMiuU8SBHxHXKY,DepositDirection.WITHDRAW(),1913347083,3052576413,1002452833
2022-05-09 18:40:51-04:00,198239,CFWVs4jo5NjExoJR7wVZmJL1L4S9gdN4Ph8hVc3e6WMD,DRkuNuZHenpVnTP78pbnK4b8bZHNaVeTRga7wbV7QmwR,DepositDirection.WITHDRAW(),441881831,254439074,251614131
2022-05-09 18:40:51-04:00,198240,7UY4buWvsMaFH9i6SYCCa9vFFQFXszbmG3De1CidbBWh,6auuunrtmM2LexquJ7a5R3Z9rWvaVz1PqWAKM6uknCFp,DepositDirection.WITHDRAW(),932691287,2008125129,98941015
2022-05-09 18:40:51-04:00,198241,A7CDugvkQprFUdrtnsxAqkjFc7L2aZV84hEBNepfUREE,H6txSov2YGEpnUGUtDKvjxXvmnTGdFzbjUVq1D5gSjr4,DepositDirection.WITHDRAW(),1480546512,3938259322,940350230
2022-05-09 18:40:54-04:00,198242,FfBqRvPqx3Jwj9br8v6fdRvvEGCuCTYe1saBjGZqsGLL,B8vDXpsBKeVGStmXsUijsW4XFK3HQeeeyFrqAjo6Q2UE,DepositDirection.WITHDRAW(),1250963298,1402585421,700906855
2022-05-09 18:40:54-04:00,198243,4h3hv5v7YvH8JBRMeXoDHedwFPPQ9rdgZCmuKDdUcJcM,2FKCoDWbGP1uZfwE9fZ3r3ZFPSH6rTEn4s89954Xc4re,DepositDirection.WITHDRAW(),163721213,235406338,28375161
2022-05-09 18:40:58-04:00,198244,5bgqGS2XYdBgADuRgnqLu8RnMYd6QUpoKCyzFwPKE6X4,7YTonjmoWtBRV5iw1kzRAEn1VHf7Dc9fTekwwQRRKytC,DepositDirection.WITHDRAW(),1816698076,3043005208,1444639444
2022-05-09 18:40:58-04:00,198245,FBxY2hT5ewhngmnCedjEhwFXupse5k4mwm3EvdTKi81d,5rs8XB6qgAN8zc1wVQWBGifq8fHbELPJpNp1nAKkY8VE,DepositDirection.DEPOSIT(),28562598495,-598886374,1573321480
